row_id,shape_name,shape_code,suburb_name,state_short,state_long
1832,Pallamallawa,11832,Pallamallawa,NSW,New South Wales
1833,Palm Beach (NSW),11833,Palm Beach ,NSW,New South Wales
1834,Palmers Island,11834,Palmers Island,NSW,New South Wales
1835,Pambula,11835,Pambula,NSW,New South Wales
1836,Pambula Beach,11836,Pambula Beach,NSW,New South Wales
1837,Pampoolah,11837,Pampoolah,NSW,New South Wales
1838,Panania,11838,Panania,NSW,New South Wales
1839,Parkes (NSW),11839,Parkes ,NSW,New South Wales
1840,Parkesbourne,11840,Parkesbourne,NSW,New South Wales
1841,Parklea,11841,Parklea,NSW,New South Wales
1842,Parkville (NSW),11842,Parkville ,NSW,New South Wales
1843,Parma,11843,Parma,NSW,New South Wales
1844,Parramatta,11844,Parramatta,NSW,New South Wales
1845,Parraweena,11845,Parraweena,NSW,New South Wales
1846,Paterson (NSW),11846,Paterson ,NSW,New South Wales
1847,Patonga,11847,Patonga,NSW,New South Wales
1848,Paxton,11848,Paxton,NSW,New South Wales
1849,Peak Hill (NSW),11849,Peak Hill ,NSW,New South Wales
1850,Peakhurst,11850,Peakhurst,NSW,New South Wales
1851,Peakhurst Heights,11851,Peakhurst Heights,NSW,New South Wales
1852,Pearl Beach,11852,Pearl Beach,NSW,New South Wales
1853,Peats Ridge,11853,Peats Ridge,NSW,New South Wales
1854,Peel,11854,Peel,NSW,New South Wales
1855,Pelaw Main,11855,Pelaw Main,NSW,New South Wales
1856,Pelican (NSW),11856,Pelican ,NSW,New South Wales
1857,Pembrooke,11857,Pembrooke,NSW,New South Wales
1858,Pemulwuy,11858,Pemulwuy,NSW,New South Wales
1859,Pendle Hill,11859,Pendle Hill,NSW,New South Wales
1860,Pennant Hills,11860,Pennant Hills,NSW,New South Wales
1861,Penrith,11861,Penrith,NSW,New South Wales
1862,Penrose (Wingecarribee - NSW),11862,Penrose ,NSW,New South Wales
1863,Penrose (Wollongong - NSW),11863,Penrose ,NSW,New South Wales
1864,Penshurst (NSW),11864,Penshurst ,NSW,New South Wales
1865,Perthville,11865,Perthville,NSW,New South Wales
1866,Petersham,11866,Petersham,NSW,New South Wales
1867,Pheasants Nest,11867,Pheasants Nest,NSW,New South Wales
1868,Phegans Bay,11868,Phegans Bay,NSW,New South Wales
1869,Phillip Bay,11869,Phillip Bay,NSW,New South Wales
1870,Piallamore,11870,Piallamore,NSW,New South Wales
1871,Piallaway,11871,Piallaway,NSW,New South Wales
1872,Piambong,11872,Piambong,NSW,New South Wales
1873,Picketts Valley,11873,Picketts Valley,NSW,New South Wales
1874,Picnic Point,11874,Picnic Point,NSW,New South Wales
1875,Picton (NSW),11875,Picton ,NSW,New South Wales
1876,Piggabeen,11876,Piggabeen,NSW,New South Wales
1877,Pillar Valley,11877,Pillar Valley,NSW,New South Wales
1878,Pimlico (NSW),11878,Pimlico ,NSW,New South Wales
1879,Pindimar,11879,Pindimar,NSW,New South Wales
1880,Pine Ridge,11880,Pine Ridge,NSW,New South Wales
1881,Pinny Beach,11881,Pinny Beach,NSW,New South Wales
1882,Pitnacree,11882,Pitnacree,NSW,New South Wales
1883,Pitt Town,11883,Pitt Town,NSW,New South Wales
1884,Pleasant Hills,11884,Pleasant Hills,NSW,New South Wales
1885,Pleasure Point,11885,Pleasure Point,NSW,New South Wales
1886,Plumpton (NSW),11886,Plumpton ,NSW,New South Wales
1887,Point Clare,11887,Point Clare,NSW,New South Wales
1888,Point Frederick,11888,Point Frederick,NSW,New South Wales
1889,Point Piper,11889,Point Piper,NSW,New South Wales
1890,Point Wolstoncroft,11890,Point Wolstoncroft,NSW,New South Wales
1891,Pokolbin,11891,Pokolbin,NSW,New South Wales
1892,Polo Flat,11892,Polo Flat,NSW,New South Wales
1893,Pomona (NSW),11893,Pomona ,NSW,New South Wales
1894,Pooncarie,11894,Pooncarie,NSW,New South Wales
1895,Port Botany,11895,Port Botany,NSW,New South Wales
1896,Port Hacking,11896,Port Hacking,NSW,New South Wales
1897,Port Kembla,11897,Port Kembla,NSW,New South Wales
1898,Port Macquarie,11898,Port Macquarie,NSW,New South Wales
1899,Porters Retreat,11899,Porters Retreat,NSW,New South Wales
1900,Portland (NSW),11900,Portland ,NSW,New South Wales
1901,Possum Brush,11901,Possum Brush,NSW,New South Wales
1902,Possum Creek,11902,Possum Creek,NSW,New South Wales
1903,Potato Point,11903,Potato Point,NSW,New South Wales
1904,Potts Hill,11904,Potts Hill,NSW,New South Wales
1905,Potts Point,11905,Potts Point,NSW,New South Wales
1906,Pottsville,11906,Pottsville,NSW,New South Wales
1907,Prairiewood,11907,Prairiewood,NSW,New South Wales
1908,Premer,11908,Premer,NSW,New South Wales
1909,Prestons,11909,Prestons,NSW,New South Wales
1910,Pretty Beach (Gosford - NSW),11910,Pretty Beach ,NSW,New South Wales
1911,Primbee,11911,Primbee,NSW,New South Wales
1912,Primrose Valley,11912,Primrose Valley,NSW,New South Wales
1913,Prospect (NSW),11913,Prospect ,NSW,New South Wales
1914,Providence Portal,11914,Providence Portal,NSW,New South Wales
1915,Pumpenbil,11915,Pumpenbil,NSW,New South Wales
1916,Punchbowl (Canterbury - NSW),11916,Punchbowl ,NSW,New South Wales
1917,Purfleet,11917,Purfleet,NSW,New South Wales
1918,Putney,11918,Putney,NSW,New South Wales
1919,Putta Bucca,11919,Putta Bucca,NSW,New South Wales
1920,Putty,11920,Putty,NSW,New South Wales
1921,Pymble,11921,Pymble,NSW,New South Wales
1922,Pyree,11922,Pyree,NSW,New South Wales
1923,Pyrmont,11923,Pyrmont,NSW,New South Wales
1924,Quaama,11924,Quaama,NSW,New South Wales
1925,Quakers Hill,11925,Quakers Hill,NSW,New South Wales
1926,Quambone,11926,Quambone,NSW,New South Wales
1927,Quandialla,11927,Quandialla,NSW,New South Wales
1928,Queanbeyan,11928,Queanbeyan,NSW,New South Wales
1929,Queanbeyan East,11929,Queanbeyan East,NSW,New South Wales
1930,Queanbeyan West,11930,Queanbeyan West,NSW,New South Wales
1931,Queens Park (NSW),11931,Queens Park ,NSW,New South Wales
1932,Queenscliff (NSW),11932,Queenscliff ,NSW,New South Wales
1933,Quialigo,11933,Quialigo,NSW,New South Wales
1934,Quirindi,11934,Quirindi,NSW,New South Wales
1935,Quorrobolong,11935,Quorrobolong,NSW,New South Wales
1936,Raby,11936,Raby,NSW,New South Wales
1937,Raglan (NSW),11937,Raglan ,NSW,New South Wales
1938,Rainbow Flat,11938,Rainbow Flat,NSW,New South Wales
1939,Raleigh,11939,Raleigh,NSW,New South Wales
1940,Ramornie,11940,Ramornie,NSW,New South Wales
1941,Ramsgate,11941,Ramsgate,NSW,New South Wales
1942,Ramsgate Beach,11942,Ramsgate Beach,NSW,New South Wales
1943,Rand,11943,Rand,NSW,New South Wales
1944,Randwick,11944,Randwick,NSW,New South Wales
1945,Rankin Park,11945,Rankin Park,NSW,New South Wales
1946,Rankins Springs,11946,Rankins Springs,NSW,New South Wales
1947,Rappville,11947,Rappville,NSW,New South Wales
1948,Rathmines,11948,Rathmines,NSW,New South Wales
1949,Ravensdale,11949,Ravensdale,NSW,New South Wales
1950,Ravenswood (NSW),11950,Ravenswood ,NSW,New South Wales
1951,Raworth,11951,Raworth,NSW,New South Wales
1952,Raymond Terrace,11952,Raymond Terrace,NSW,New South Wales
1953,Razorback,11953,Razorback,NSW,New South Wales
1954,Red Head,11954,Red Head,NSW,New South Wales
1955,Red Range,11955,Red Range,NSW,New South Wales
1956,Red Rock,11956,Red Rock,NSW,New South Wales
1957,Redbank (NSW),11957,Redbank ,NSW,New South Wales
1958,Redbournberry,11958,Redbournberry,NSW,New South Wales
1959,Redfern,11959,Redfern,NSW,New South Wales
1960,Redhead,11960,Redhead,NSW,New South Wales
1961,Reedy Creek (NSW),11961,Reedy Creek ,NSW,New South Wales
1962,Regents Park (NSW),11962,Regents Park ,NSW,New South Wales
1963,Regentville,11963,Regentville,NSW,New South Wales
1964,Repton,11964,Repton,NSW,New South Wales
1965,Reserve Creek,11965,Reserve Creek,NSW,New South Wales
1966,Revesby,11966,Revesby,NSW,New South Wales
1967,Revesby Heights,11967,Revesby Heights,NSW,New South Wales
1968,Rhodes,11968,Rhodes,NSW,New South Wales
1969,Richmond (NSW),11969,Richmond ,NSW,New South Wales
1970,Richmond Hill (NSW),11970,Richmond Hill ,NSW,New South Wales
1971,Richmond Lowlands,11971,Richmond Lowlands,NSW,New South Wales
1972,Rileys Hill,11972,Rileys Hill,NSW,New South Wales
1973,Riverside (NSW),11973,Riverside ,NSW,New South Wales
1974,Riverstone,11974,Riverstone,NSW,New South Wales
1975,Riverview (Gwydir - NSW),11975,Riverview ,NSW,New South Wales
1976,Riverview (Lane Cove - NSW),11976,Riverview ,NSW,New South Wales
1977,Riverwood,11977,Riverwood,NSW,New South Wales
1978,Robertson (NSW),11978,Robertson ,NSW,New South Wales
1979,Robin Hill,11979,Robin Hill,NSW,New South Wales
1980,Rock Flat,11980,Rock Flat,NSW,New South Wales
1981,Rock Forest,11981,Rock Forest,NSW,New South Wales
1982,Rock Valley,11982,Rock Valley,NSW,New South Wales
1983,Rockdale,11983,Rockdale,NSW,New South Wales
1984,Rockley,11984,Rockley,NSW,New South Wales
1985,Rocky Point (NSW),11985,Rocky Point ,NSW,New South Wales
1986,Rocky River (Uralla - NSW),11986,Rocky River ,NSW,New South Wales
1987,Rodd Point,11987,Rodd Point,NSW,New South Wales
1988,Rookwood (NSW),11988,Rookwood ,NSW,New South Wales
1989,Rooty Hill,11989,Rooty Hill,NSW,New South Wales
1990,Ropes Crossing,11990,Ropes Crossing,NSW,New South Wales
1991,Rose Bay (NSW),11991,Rose Bay ,NSW,New South Wales
1992,Rosebank,11992,Rosebank,NSW,New South Wales
1993,Roseberry Creek,11993,Roseberry Creek,NSW,New South Wales
1994,Rosebery (NSW),11994,Rosebery ,NSW,New South Wales
1995,Rosebrook (NSW),11995,Rosebrook ,NSW,New South Wales
1996,Rosedale (NSW),11996,Rosedale ,NSW,New South Wales
1997,Rosehill (NSW),11997,Rosehill ,NSW,New South Wales
1998,Roselands,11998,Roselands,NSW,New South Wales
1999,Rosemeadow,11999,Rosemeadow,NSW,New South Wales
2000,Roseville,12000,Roseville,NSW,New South Wales
2001,Roseville Chase,12001,Roseville Chase,NSW,New South Wales
2002,Rosewood (Port Macquarie-Hastings - NSW),12002,Rosewood ,NSW,New South Wales
2003,Rosewood (Tumbarumba - NSW),12003,Rosewood ,NSW,New South Wales
2004,Rossmore (NSW),12004,Rossmore ,NSW,New South Wales
2005,Rothbury,12005,Rothbury,NSW,New South Wales
2006,Rouchel,12006,Rouchel,NSW,New South Wales
2007,Round Mountain,12007,Round Mountain,NSW,New South Wales
2008,Rous,12008,Rous,NSW,New South Wales
2009,Rous Mill,12009,Rous Mill,NSW,New South Wales
2010,Rouse Hill,12010,Rouse Hill,NSW,New South Wales
2011,Rowlands Creek,12011,Rowlands Creek,NSW,New South Wales
2012,Royal National Park,12012,Royal National Park,NSW,New South Wales
2013,Royalla,12013,Royalla,NSW,New South Wales
2014,Rozelle,12014,Rozelle,NSW,New South Wales
2015,Run-o-Waters,12015,Run-o-Waters,NSW,New South Wales
2016,Ruse,12016,Ruse,NSW,New South Wales
2017,Rushcutters Bay,12017,Rushcutters Bay,NSW,New South Wales
2018,Russell Lea,12018,Russell Lea,NSW,New South Wales
2019,Russell Vale,12019,Russell Vale,NSW,New South Wales
2020,Rutherford,12020,Rutherford,NSW,New South Wales
2021,Rydal,12021,Rydal,NSW,New South Wales
2022,Rydalmere,12022,Rydalmere,NSW,New South Wales
2023,Ryde,12023,Ryde,NSW,New South Wales
2024,Rye Park,12024,Rye Park,NSW,New South Wales
2025,Ryhope,12025,Ryhope,NSW,New South Wales
2026,Rylstone,12026,Rylstone,NSW,New South Wales
2027,Sackville,12027,Sackville,NSW,New South Wales
2028,Sackville North,12028,Sackville North,NSW,New South Wales
2029,Sadleir,12029,Sadleir,NSW,New South Wales
2030,Safety Beach (NSW),12030,Safety Beach ,NSW,New South Wales
2031,Salamander Bay,12031,Salamander Bay,NSW,New South Wales
2032,Salisbury Plains,12032,Salisbury Plains,NSW,New South Wales
2033,Salt Ash,12033,Salt Ash,NSW,New South Wales
2034,San Isidore,12034,San Isidore,NSW,New South Wales
2035,San Remo (NSW),12035,San Remo ,NSW,New South Wales
2036,Sancrox,12036,Sancrox,NSW,New South Wales
2037,Sanctuary Point,12037,Sanctuary Point,NSW,New South Wales
2038,Sandgate (NSW),12038,Sandgate ,NSW,New South Wales
2039,Sandringham (NSW),12039,Sandringham ,NSW,New South Wales
2040,Sandy Beach,12040,Sandy Beach,NSW,New South Wales
2041,Sandy Flat,12041,Sandy Flat,NSW,New South Wales
2042,Sandy Hollow,12042,Sandy Hollow,NSW,New South Wales
2043,Sandy Point (NSW),12043,Sandy Point ,NSW,New South Wales
2044,Sans Souci,12044,Sans Souci,NSW,New South Wales
2045,Sapphire Beach,12045,Sapphire Beach,NSW,New South Wales
2046,Saratoga,12046,Saratoga,NSW,New South Wales
2047,Sassafras (NSW),12047,Sassafras ,NSW,New South Wales
2048,Saumarez Ponds,12048,Saumarez Ponds,NSW,New South Wales
2049,Sawtell,12049,Sawtell,NSW,New South Wales
2050,Sawyers Gully,12050,Sawyers Gully,NSW,New South Wales
2051,Scarborough (NSW),12051,Scarborough ,NSW,New South Wales
2052,Schofields,12052,Schofields,NSW,New South Wales
2053,Scone,12053,Scone,NSW,New South Wales
2054,Scotland Island,12054,Scotland Island,NSW,New South Wales
2055,Scotts Head,12055,Scotts Head,NSW,New South Wales
2056,Seaforth (NSW),12056,Seaforth ,NSW,New South Wales
2057,Seaham,12057,Seaham,NSW,New South Wales
2058,Seahampton,12058,Seahampton,NSW,New South Wales
2059,Sebastopol (NSW),12059,Sebastopol ,NSW,New South Wales
2060,Sedgefield,12060,Sedgefield,NSW,New South Wales
2061,Seelands,12061,Seelands,NSW,New South Wales
2062,Sefton,12062,Sefton,NSW,New South Wales
2063,Segenhoe,12063,Segenhoe,NSW,New South Wales
2064,Seven Hills (NSW),12064,Seven Hills ,NSW,New South Wales
2065,Shadforth (NSW),12065,Shadforth ,NSW,New South Wales
2066,Shalvey,12066,Shalvey,NSW,New South Wales
2067,Shanes Park,12067,Shanes Park,NSW,New South Wales
2068,Shannon Brook,12068,Shannon Brook,NSW,New South Wales
2069,Shannons Flat,12069,Shannons Flat,NSW,New South Wales
2070,Shell Cove,12070,Shell Cove,NSW,New South Wales
2071,Shellharbour,12071,Shellharbour,NSW,New South Wales
2072,Shellharbour City Centre,12072,Shellharbour City Centre,NSW,New South Wales
2073,Shelly Beach (NSW),12073,Shelly Beach ,NSW,New South Wales
2074,Sherwood (Kempsey - NSW),12074,Sherwood ,NSW,New South Wales
2075,Shoal Bay (NSW),12075,Shoal Bay ,NSW,New South Wales
2076,Shoalhaven Heads,12076,Shoalhaven Heads,NSW,New South Wales
2077,Shortland,12077,Shortland,NSW,New South Wales
2078,Silverdale (NSW),12078,Silverdale ,NSW,New South Wales
2079,Silverwater (Auburn - NSW),12079,Silverwater ,NSW,New South Wales
2080,Silverwater (Lake Macquarie - NSW),12080,Silverwater ,NSW,New South Wales
2081,Singleton (NSW),12081,Singleton ,NSW,New South Wales
2082,Singleton Heights,12082,Singleton Heights,NSW,New South Wales
2083,Skennars Head,12083,Skennars Head,NSW,New South Wales
2084,Skinners Shoot,12084,Skinners Shoot,NSW,New South Wales
2085,Smeaton Grange,12085,Smeaton Grange,NSW,New South Wales
2086,Smithfield (NSW),12086,Smithfield ,NSW,New South Wales
2087,Smiths Creek (Tweed - NSW),12087,Smiths Creek ,NSW,New South Wales
2088,Smiths Lake,12088,Smiths Lake,NSW,New South Wales
2089,Smithtown,12089,Smithtown,NSW,New South Wales
2090,Soldiers Point,12090,Soldiers Point,NSW,New South Wales
2091,Somersby,12091,Somersby,NSW,New South Wales
2092,Somerton (NSW),12092,Somerton ,NSW,New South Wales
2093,South Albury,12093,South Albury,NSW,New South Wales
2094,South Arm (Nambucca - NSW),12094,South Arm ,NSW,New South Wales
2095,South Bathurst,12095,South Bathurst,NSW,New South Wales
2096,South Bowenfels,12096,South Bowenfels,NSW,New South Wales
2097,South Coogee,12097,South Coogee,NSW,New South Wales
2098,South Durras,12098,South Durras,NSW,New South Wales
2099,South Golden Beach,12099,South Golden Beach,NSW,New South Wales
2100,South Grafton,12100,South Grafton,NSW,New South Wales
2101,South Granville,12101,South Granville,NSW,New South Wales
2102,South Gundagai,12102,South Gundagai,NSW,New South Wales
2103,South Gundurimba,12103,South Gundurimba,NSW,New South Wales
2104,South Guyra,12104,South Guyra,NSW,New South Wales
2105,South Hurstville,12105,South Hurstville,NSW,New South Wales
2106,South Kempsey,12106,South Kempsey,NSW,New South Wales
2107,South Lismore,12107,South Lismore,NSW,New South Wales
2108,South Littleton,12108,South Littleton,NSW,New South Wales
2109,South Maitland,12109,South Maitland,NSW,New South Wales
2110,South Maroota,12110,South Maroota,NSW,New South Wales
2111,South Murwillumbah,12111,South Murwillumbah,NSW,New South Wales
2112,South Nowra,12112,South Nowra,NSW,New South Wales
2113,South Pambula,12113,South Pambula,NSW,New South Wales
2114,South Penrith,12114,South Penrith,NSW,New South Wales
2115,South Tamworth,12115,South Tamworth,NSW,New South Wales
2116,South Turramurra,12116,South Turramurra,NSW,New South Wales
2117,South Wentworthville,12117,South Wentworthville,NSW,New South Wales
2118,South West Rocks,12118,South West Rocks,NSW,New South Wales
2119,South Windsor,12119,South Windsor,NSW,New South Wales
2120,Southampton (NSW),12120,Southampton ,NSW,New South Wales
2121,Southgate,12121,Southgate,NSW,New South Wales
2122,Speers Point,12122,Speers Point,NSW,New South Wales
2123,Speewa (NSW),12123,Speewa ,NSW,New South Wales
2124,Spencer,12124,Spencer,NSW,New South Wales
2125,Spicers Creek,12125,Spicers Creek,NSW,New South Wales
2126,Splitters Creek,12126,Splitters Creek,NSW,New South Wales
2127,Spring Farm (NSW),12127,Spring Farm ,NSW,New South Wales
2128,Spring Flat,12128,Spring Flat,NSW,New South Wales
2129,Spring Grove,12129,Spring Grove,NSW,New South Wales
2130,Spring Hill (Cabonne - NSW),12130,Spring Hill ,NSW,New South Wales
2131,Spring Ridge,12131,Spring Ridge,NSW,New South Wales
2132,Spring Terrace,12132,Spring Terrace,NSW,New South Wales
2133,Springdale Heights,12133,Springdale Heights,NSW,New South Wales
2134,Springfield (Gosford - NSW),12134,Springfield ,NSW,New South Wales
2135,Springrange,12135,Springrange,NSW,New South Wales
2136,Springside (NSW),12136,Springside ,NSW,New South Wales
2137,Springvale (Wagga Wagga - NSW),12137,Springvale ,NSW,New South Wales
2138,Springwood (NSW),12138,Springwood ,NSW,New South Wales
2139,St Albans (NSW),12139,St Albans ,NSW,New South Wales
2140,St Andrews (NSW),12140,St Andrews ,NSW,New South Wales
2141,St Clair (Penrith - NSW),12141,St Clair ,NSW,New South Wales
2142,St Fillans,12142,St Fillans,NSW,New South Wales
2143,St Georges Basin,12143,St Georges Basin,NSW,New South Wales
2144,St Helens Park,12144,St Helens Park,NSW,New South Wales
2145,St Huberts Island,12145,St Huberts Island,NSW,New South Wales
2146,St Ives (NSW),12146,St Ives ,NSW,New South Wales
2147,St Ives Chase,12147,St Ives Chase,NSW,New South Wales
2148,St Johns Park,12148,St Johns Park,NSW,New South Wales
2149,St Leonards (NSW),12149,St Leonards ,NSW,New South Wales
2150,St Marys (NSW),12150,St Marys ,NSW,New South Wales
2151,St Peters (NSW),12151,St Peters ,NSW,New South Wales
2152,Stanbridge,12152,Stanbridge,NSW,New South Wales
2153,Stanford Merthyr,12153,Stanford Merthyr,NSW,New South Wales
2154,Stanhope Gardens,12154,Stanhope Gardens,NSW,New South Wales
2155,Stanmore (NSW),12155,Stanmore ,NSW,New South Wales
2156,Stanwell Park,12156,Stanwell Park,NSW,New South Wales
2157,Stanwell Tops,12157,Stanwell Tops,NSW,New South Wales
2158,Stockinbingal,12158,Stockinbingal,NSW,New South Wales
2159,Stockton (NSW),12159,Stockton ,NSW,New South Wales
2160,Stokers Siding,12160,Stokers Siding,NSW,New South Wales
2161,Stonehenge (NSW),12161,Stonehenge ,NSW,New South Wales
2162,Stony Chute,12162,Stony Chute,NSW,New South Wales
2163,Stratheden,12163,Stratheden,NSW,New South Wales
