,SSC,variable,value,sortOrder
81885,Mil-Lel,"$182,000-207,999",3,15
81886,Milang,"$182,000-207,999",8,15
81887,Mile End,"$182,000-207,999",43,15
81888,Millswood,"$182,000-207,999",39,15
81889,Mitcham (SA),"$182,000-207,999",23,15
81890,Moculta,"$182,000-207,999",3,15
81891,Montacute,"$182,000-207,999",6,15
81892,Moorak,"$182,000-207,999",8,15
81893,Mount Barker Springs,"$182,000-207,999",6,15
81894,Mount Barker Summit,"$182,000-207,999",4,15
81895,Mount George (SA),"$182,000-207,999",3,15
81896,Mount Osmond,"$182,000-207,999",11,15
81897,Mount Torrens,"$182,000-207,999",8,15
81898,Mullaquana,"$182,000-207,999",4,15
81899,Mylor,"$182,000-207,999",17,15
81900,Myrtle Bank (SA),"$182,000-207,999",43,15
81901,Nailsworth,"$182,000-207,999",22,15
81902,Nangkita,"$182,000-207,999",5,15
81903,Nene Valley,"$182,000-207,999",3,15
81904,Netherby (SA),"$182,000-207,999",23,15
81905,New Port,"$182,000-207,999",5,15
81906,Newton,"$182,000-207,999",42,15
81907,North Adelaide,"$182,000-207,999",85,15
81908,North Brighton,"$182,000-207,999",27,15
81909,North Haven (SA),"$182,000-207,999",55,15
81910,North Shields,"$182,000-207,999",3,15
81911,Northgate (SA),"$182,000-207,999",80,15
81912,Norton Summit,"$182,000-207,999",8,15
81913,Norwood (SA),"$182,000-207,999",83,15
81914,Novar Gardens,"$182,000-207,999",24,15
81915,Oakbank,"$182,000-207,999",12,15
81916,Ob Flat,"$182,000-207,999",9,15
81917,One Tree Hill,"$182,000-207,999",10,15
81918,Onkaparinga Hills,"$182,000-207,999",32,15
81919,Paechtown,"$182,000-207,999",5,15
81920,Panorama,"$182,000-207,999",29,15
81921,Parkside (SA),"$182,000-207,999",89,15
81922,Payneham South,"$182,000-207,999",20,15
81923,Penwortham,"$182,000-207,999",3,15
81924,Petwood,"$182,000-207,999",5,15
81925,Piccadilly (SA),"$182,000-207,999",11,15
81926,Pinkerton Plains,"$182,000-207,999",3,15
81927,Port Adelaide,"$182,000-207,999",12,15
81928,Port Hughes,"$182,000-207,999",5,15
81929,Prospect (SA),"$182,000-207,999",175,15
81930,Ramsay (SA),"$182,000-207,999",3,15
81931,Reid (SA),"$182,000-207,999",4,15
81932,Ridleyton,"$182,000-207,999",10,15
81933,Rockleigh,"$182,000-207,999",3,15
81934,Rose Park,"$182,000-207,999",20,15
81935,Roseworthy,"$182,000-207,999",8,15
81936,Rostrevor,"$182,000-207,999",87,15
81937,Roxby Downs,"$182,000-207,999",76,15
81938,Royston Park,"$182,000-207,999",17,15
81939,Rudall,"$182,000-207,999",5,15
81940,SA Remainder,"$182,000-207,999",3,15
81941,Salisbury Heights,"$182,000-207,999",45,15
81942,Sandy Creek (SA),"$182,000-207,999",6,15
81943,Sandy Grove,"$182,000-207,999",4,15
81944,Scott Creek,"$182,000-207,999",6,15
81945,Seacliff,"$182,000-207,999",40,15
81946,Sefton Park,"$182,000-207,999",21,15
81947,Sellicks Hill,"$182,000-207,999",6,15
81948,Semaphore,"$182,000-207,999",43,15
81949,Semaphore South,"$182,000-207,999",15,15
81950,Sheidow Park,"$182,000-207,999",58,15
81951,Skye (SA),"$182,000-207,999",4,15
81952,Somerton Park,"$182,000-207,999",59,15
81953,South Brighton,"$182,000-207,999",20,15
81954,Southend,"$182,000-207,999",4,15
81955,Springfield (SA),"$182,000-207,999",15,15
81956,St Clair (SA),"$182,000-207,999",19,15
81957,St Georges,"$182,000-207,999",30,15
81958,St Peters (SA),"$182,000-207,999",59,15
81959,Stanley Flat,"$182,000-207,999",7,15
81960,Stepney,"$182,000-207,999",17,15
81961,Stirling (SA),"$182,000-207,999",62,15
81962,Stockport,"$182,000-207,999",3,15
81963,Stonyfell,"$182,000-207,999",32,15
81964,Tatachilla,"$182,000-207,999",4,15
81965,Tea Tree Gully,"$182,000-207,999",33,15
81966,Tennyson (SA),"$182,000-207,999",23,15
81967,Teringie,"$182,000-207,999",18,15
81968,The Range (SA),"$182,000-207,999",4,15
81969,Thorngate,"$182,000-207,999",4,15
81970,Toorak Gardens,"$182,000-207,999",50,15
81971,Torrens Park,"$182,000-207,999",43,15
81972,Torrensville,"$182,000-207,999",37,15
81973,Tranmere (SA),"$182,000-207,999",39,15
81974,Truro,"$182,000-207,999",7,15
81975,Tusmore,"$182,000-207,999",24,15
81976,Uleybury,"$182,000-207,999",3,15
81977,Underdale,"$182,000-207,999",25,15
81978,Unley,"$182,000-207,999",71,15
81979,Unley Park,"$182,000-207,999",27,15
81980,Upper Sturt,"$182,000-207,999",17,15
81981,Uraidla,"$182,000-207,999",7,15
81982,Urrbrae,"$182,000-207,999",20,15
81983,Vale Park,"$182,000-207,999",36,15
81984,Verran,"$182,000-207,999",4,15
81985,Virginia (SA),"$182,000-207,999",18,15
81986,Vista,"$182,000-207,999",19,15
81987,Walkerville (SA),"$182,000-207,999",40,15
81988,Walkley Heights,"$182,000-207,999",36,15
81989,Wandilo,"$182,000-207,999",4,15
81990,Warradale,"$182,000-207,999",52,15
81991,Waterfall Gully,"$182,000-207,999",5,15
81992,Wattle Park,"$182,000-207,999",30,15
81993,Wayville,"$182,000-207,999",18,15
81994,West Beach (SA),"$182,000-207,999",72,15
81995,West Hindmarsh,"$182,000-207,999",18,15
81996,West Lakes,"$182,000-207,999",72,15
81997,West Lakes Shore,"$182,000-207,999",28,15
81998,Westbourne Park,"$182,000-207,999",30,15
81999,Whites Valley,"$182,000-207,999",5,15
82000,Whyalla,"$182,000-207,999",49,15
82001,Whyalla Jenkins,"$182,000-207,999",27,15
82002,Willalo,"$182,000-207,999",5,15
82003,Willunga,"$182,000-207,999",27,15
82004,Willyaroo,"$182,000-207,999",3,15
82005,Wilmington,"$182,000-207,999",9,15
82006,Winkie,"$182,000-207,999",3,15
82007,Woodforde,"$182,000-207,999",8,15
82008,Woodville Park,"$182,000-207,999",23,15
82009,Worrolong,"$182,000-207,999",9,15
82010,Wynn Vale,"$182,000-207,999",81,15
82011,Yatala Vale,"$182,000-207,999",6,15
82012,Yattalunga (SA),"$182,000-207,999",5,15
82013,Abbey,"$182,000-207,999",14,15
82014,Alexander Heights,"$182,000-207,999",66,15
82015,Alfred Cove,"$182,000-207,999",61,15
82016,Alkimos,"$182,000-207,999",57,15
82017,Ambergate,"$182,000-207,999",9,15
82018,Anketell,"$182,000-207,999",10,15
82019,Applecross,"$182,000-207,999",145,15
82020,Ardross,"$182,000-207,999",88,15
82021,Argyle (WA),"$182,000-207,999",9,15
82022,Ascot (WA),"$182,000-207,999",45,15
82023,Ashby (WA),"$182,000-207,999",33,15
82024,Ashfield (WA),"$182,000-207,999",21,15
82025,Attadale,"$182,000-207,999",116,15
82026,Atwell,"$182,000-207,999",164,15
82027,Aubin Grove,"$182,000-207,999",106,15
82028,Australind,"$182,000-207,999",159,15
82029,Aveley,"$182,000-207,999",143,15
82030,Baldivis,"$182,000-207,999",406,15
82031,Balingup,"$182,000-207,999",6,15
82032,Ballajura,"$182,000-207,999",171,15
82033,Bandy Creek,"$182,000-207,999",10,15
82034,Banjup,"$182,000-207,999",44,15
82035,Barragup,"$182,000-207,999",13,15
82036,Baskerville,"$182,000-207,999",5,15
82037,Bassendean (WA),"$182,000-207,999",126,15
82038,Bateman,"$182,000-207,999",77,15
82039,Baynton (WA),"$182,000-207,999",135,15
82040,Bayswater (WA),"$182,000-207,999",245,15
82041,Beaconsfield (WA),"$182,000-207,999",63,15
82042,Bedford,"$182,000-207,999",106,15
82043,Bedfordale,"$182,000-207,999",60,15
82044,Beeliar,"$182,000-207,999",129,15
82045,Bejoording,"$182,000-207,999",5,15
82046,Beldon,"$182,000-207,999",37,15
82047,Belhus,"$182,000-207,999",6,15
82048,Belmont (WA),"$182,000-207,999",72,15
82049,Bencubbin,"$182,000-207,999",4,15
82050,Bennett Springs,"$182,000-207,999",45,15
82051,Beresford,"$182,000-207,999",12,15
82052,Bertram,"$182,000-207,999",48,15
82053,Bibra Lake,"$182,000-207,999",85,15
82054,Bickley,"$182,000-207,999",10,15
82055,Bicton,"$182,000-207,999",96,15
82056,Bilingurr,"$182,000-207,999",21,15
82057,Bindoon,"$182,000-207,999",13,15
82058,Bluff Point,"$182,000-207,999",18,15
82059,Boddington,"$182,000-207,999",20,15
82060,Bonniefield,"$182,000-207,999",4,15
82061,Booragoon,"$182,000-207,999",108,15
82062,Boulder,"$182,000-207,999",53,15
82063,Bovell,"$182,000-207,999",6,15
82064,Boya,"$182,000-207,999",15,15
82065,Brabham,"$182,000-207,999",31,15
82066,Bremer Bay,"$182,000-207,999",5,15
82067,Brentwood (WA),"$182,000-207,999",41,15
82068,Brigadoon,"$182,000-207,999",17,15
82069,Broadwood,"$182,000-207,999",23,15
82070,Broome,"$182,000-207,999",35,15
82071,Bulgarra,"$182,000-207,999",40,15
82072,Bull Creek (WA),"$182,000-207,999",120,15
82073,Buller,"$182,000-207,999",7,15
82074,Bullsbrook,"$182,000-207,999",56,15
82075,Burekup,"$182,000-207,999",8,15
82076,Burns Beach,"$182,000-207,999",100,15
82077,Burnside (WA),"$182,000-207,999",6,15
82078,Burswood,"$182,000-207,999",42,15
82079,Byford,"$182,000-207,999",138,15
82080,Cable Beach,"$182,000-207,999",61,15
82081,Canning Vale,"$182,000-207,999",504,15
82082,Cape Burney,"$182,000-207,999",4,15
82083,Cardiff (WA),"$182,000-207,999",3,15
82084,Cardup,"$182,000-207,999",19,15
82085,Carine,"$182,000-207,999",153,15
82086,Carlisle,"$182,000-207,999",81,15
82087,Carmel,"$182,000-207,999",16,15
82088,Carnamah,"$182,000-207,999",3,15
82089,Carramar (WA),"$182,000-207,999",135,15
82090,Cascade (WA),"$182,000-207,999",3,15
82091,Castletown,"$182,000-207,999",37,15
82092,Caversham,"$182,000-207,999",72,15
82093,Champion Lakes,"$182,000-207,999",17,15
82094,Chittering,"$182,000-207,999",14,15
82095,Churchlands,"$182,000-207,999",61,15
82096,City Beach,"$182,000-207,999",153,15
82097,Claremont (WA),"$182,000-207,999",168,15
82098,Cockburn Central,"$182,000-207,999",20,15
82099,Como (WA),"$182,000-207,999",226,15
82100,Connolly,"$182,000-207,999",76,15
82101,Coogee (WA),"$182,000-207,999",91,15
82102,Cookernup,"$182,000-207,999",4,15
82103,Coolbinia,"$182,000-207,999",42,15
82104,Coolup,"$182,000-207,999",8,15
82105,Coondle,"$182,000-207,999",10,15
82106,Cottesloe,"$182,000-207,999",162,15
82107,Cowaramup,"$182,000-207,999",13,15
82108,Craigie (WA),"$182,000-207,999",53,15
82109,Cranbrook (WA),"$182,000-207,999",4,15
82110,Crawley,"$182,000-207,999",26,15
82111,Crooked Brook,"$182,000-207,999",4,15
82112,Crossman,"$182,000-207,999",5,15
82113,Currambine,"$182,000-207,999",120,15
82114,Daglish,"$182,000-207,999",29,15
82115,Dalkeith,"$182,000-207,999",99,15
82116,Dalwallinu,"$182,000-207,999",5,15
82117,Dalyellup,"$182,000-207,999",113,15
82118,Dampier,"$182,000-207,999",31,15
82119,Dandaragan,"$182,000-207,999",6,15
82120,Darch,"$182,000-207,999",99,15
82121,Darling Downs,"$182,000-207,999",25,15
82122,Darlington (WA),"$182,000-207,999",63,15
82123,Dawesville,"$182,000-207,999",65,15
82124,Dayton,"$182,000-207,999",30,15
82125,Deepdale,"$182,000-207,999",13,15
82126,Dianella,"$182,000-207,999",315,15
82127,Djugun,"$182,000-207,999",52,15
82128,Doodlakine,"$182,000-207,999",3,15
82129,Doubleview,"$182,000-207,999",167,15
82130,Drummond Cove,"$182,000-207,999",19,15
82131,Dumbarton,"$182,000-207,999",3,15
82132,Duncraig,"$182,000-207,999",308,15
82133,Dunsborough,"$182,000-207,999",58,15
82134,Eagle Bay,"$182,000-207,999",4,15
82135,East Carnarvon,"$182,000-207,999",15,15
82136,East Fremantle,"$182,000-207,999",147,15
82137,East Perth,"$182,000-207,999",179,15
82138,East Pingelly,"$182,000-207,999",4,15
82139,East Victoria Park,"$182,000-207,999",180,15
82140,Edgewater,"$182,000-207,999",66,15
82141,Eglinton (WA),"$182,000-207,999",15,15
82142,Elgin (WA),"$182,000-207,999",6,15
82143,Ellenbrook,"$182,000-207,999",222,15
82144,Embleton,"$182,000-207,999",30,15
82145,Exmouth,"$182,000-207,999",20,15
82146,Ferguson (WA),"$182,000-207,999",6,15
82147,Ferndale (WA),"$182,000-207,999",45,15
82148,Floreat,"$182,000-207,999",191,15
82149,Forrestfield,"$182,000-207,999",109,15
82150,Fremantle,"$182,000-207,999",106,15
82151,Gelorup,"$182,000-207,999",36,15
82152,Gibson,"$182,000-207,999",5,15
82153,Gidgegannup,"$182,000-207,999",53,15
82154,Gingin,"$182,000-207,999",6,15
82155,Gledhow,"$182,000-207,999",6,15
82156,Glenfield (WA),"$182,000-207,999",17,15
82157,Glenoran,"$182,000-207,999",3,15
82158,Gnangara,"$182,000-207,999",19,15
82159,Gnarabup,"$182,000-207,999",15,15
82160,Golden Bay,"$182,000-207,999",43,15
82161,Gooseberry Hill,"$182,000-207,999",75,15
82162,Greenbushes,"$182,000-207,999",4,15
82163,Greenmount (WA),"$182,000-207,999",30,15
82164,Greenwood (WA),"$182,000-207,999",119,15
82165,Greenwoods Valley,"$182,000-207,999",3,15
82166,Guildford (WA),"$182,000-207,999",37,15
82167,Gwelup,"$182,000-207,999",100,15
82168,Halls Head,"$182,000-207,999",187,15
82169,Hamel,"$182,000-207,999",6,15
82170,Hamersley,"$182,000-207,999",55,15
82171,Hammond Park,"$182,000-207,999",87,15
82172,Hannans,"$182,000-207,999",62,15
82173,Harrisdale,"$182,000-207,999",142,15
82174,Hay (WA),"$182,000-207,999",6,15
82175,Heathridge,"$182,000-207,999",68,15
82176,Helena Valley,"$182,000-207,999",62,15
82177,Henley Brook,"$182,000-207,999",37,15
82178,Henty (WA),"$182,000-207,999",7,15
82179,Herne Hill (WA),"$182,000-207,999",17,15
82180,High Wycombe,"$182,000-207,999",120,15
82181,Highbury (WA),"$182,000-207,999",3,15
82182,Highgate (WA),"$182,000-207,999",30,15
82183,Hilbert,"$182,000-207,999",10,15
82184,Hill River (WA),"$182,000-207,999",6,15
82185,Hillarys,"$182,000-207,999",256,15
82186,Hilton (WA),"$182,000-207,999",49,15
82187,Hines Hill,"$182,000-207,999",4,15
82188,Hocking,"$182,000-207,999",78,15
82189,Hopeland (WA),"$182,000-207,999",6,15
82190,Hopetoun (WA),"$182,000-207,999",9,15
82191,Horrocks,"$182,000-207,999",3,15
82192,Hovea,"$182,000-207,999",12,15
82193,Huntingdale (WA),"$182,000-207,999",75,15
82194,Iluka (WA),"$182,000-207,999",138,15
82195,Inglewood (WA),"$182,000-207,999",116,15
82196,Innaloo,"$182,000-207,999",147,15
82197,Jandabup,"$182,000-207,999",4,15
82198,Jandakot,"$182,000-207,999",63,15
82199,Jane Brook,"$182,000-207,999",51,15
82200,Jerramungup,"$182,000-207,999",5,15
82201,Jindalee (WA),"$182,000-207,999",32,15
82202,Jindong,"$182,000-207,999",4,15
82203,Joondalup,"$182,000-207,999",106,15
82204,Joondanna,"$182,000-207,999",70,15
82205,Julimar,"$182,000-207,999",9,15
82206,Kalamunda,"$182,000-207,999",95,15
82207,Kalgoorlie,"$182,000-207,999",55,15
82208,Kallaroo,"$182,000-207,999",87,15
82209,Kaloorup,"$182,000-207,999",3,15
82210,Kambalda East,"$182,000-207,999",8,15
82211,Kambalda West,"$182,000-207,999",34,15
82212,Kangaroo Gully,"$182,000-207,999",8,15
82213,Kardinya,"$182,000-207,999",134,15
82214,Karlkurla,"$182,000-207,999",9,15
82215,Karloo,"$182,000-207,999",5,15
82216,Karnup,"$182,000-207,999",9,15
82217,Karragullen,"$182,000-207,999",3,15
82218,Karranadgin,"$182,000-207,999",4,15
82219,Karrinyup,"$182,000-207,999",182,15
82220,Kealy,"$182,000-207,999",4,15
82221,Kensington (WA),"$182,000-207,999",79,15
82222,Kewdale,"$182,000-207,999",57,15
82223,Keysbrook,"$182,000-207,999",5,15
82224,Kingsford (WA),"$182,000-207,999",3,15
82225,Kingsley,"$182,000-207,999",236,15
82226,Kinross,"$182,000-207,999",111,15
82227,Kojonup,"$182,000-207,999",9,15
82228,Koojan,"$182,000-207,999",4,15
82229,Kulin,"$182,000-207,999",6,15
82230,Kunjin,"$182,000-207,999",4,15
82231,Kununurra,"$182,000-207,999",56,15
82232,Lake Grace,"$182,000-207,999",4,15
82233,Lamington (WA),"$182,000-207,999",53,15
82234,Landsdale,"$182,000-207,999",184,15
82235,Lathlain,"$182,000-207,999",56,15
82236,Leederville,"$182,000-207,999",63,15
82237,Leeming,"$182,000-207,999",219,15
82238,Leinster,"$182,000-207,999",6,15
82239,Leonora,"$182,000-207,999",9,15
82240,Leschenault,"$182,000-207,999",51,15
82241,Lesmurdie,"$182,000-207,999",125,15
82242,Lowden,"$182,000-207,999",3,15
82243,Lower Chittering,"$182,000-207,999",31,15
82244,Madeley,"$182,000-207,999",96,15
82245,Madora Bay,"$182,000-207,999",50,15
82246,Mahogany Creek,"$182,000-207,999",10,15
82247,Maida Vale,"$182,000-207,999",73,15
82248,Manning,"$182,000-207,999",77,15
82249,Marble Bar,"$182,000-207,999",5,15
82250,Mardella,"$182,000-207,999",9,15
82251,Mariginiup,"$182,000-207,999",11,15
82252,Marmion,"$182,000-207,999",43,15
82253,Marradong,"$182,000-207,999",4,15
82254,Martin,"$182,000-207,999",20,15
82255,Marybrook,"$182,000-207,999",5,15
82256,Maylands (WA),"$182,000-207,999",167,15
82257,Meadow Springs,"$182,000-207,999",80,15
82258,Meelon,"$182,000-207,999",4,15
82259,Melville (WA),"$182,000-207,999",92,15
82260,Menora,"$182,000-207,999",35,15
82261,Metricup,"$182,000-207,999",3,15
82262,Middlesex (WA),"$182,000-207,999",5,15
82263,Millars Well,"$182,000-207,999",56,15
82264,Millbridge,"$182,000-207,999",34,15
82265,Millbrook (WA),"$182,000-207,999",6,15
82266,Millendon,"$182,000-207,999",8,15
82267,Mindarie (WA),"$182,000-207,999",154,15
82268,Mira Mar,"$182,000-207,999",20,15
82269,Mokine,"$182,000-207,999",3,15
82270,Morangup,"$182,000-207,999",12,15
82271,Moresby (WA),"$182,000-207,999",14,15
82272,Morgantown,"$182,000-207,999",4,15
82273,Morley,"$182,000-207,999",180,15
82274,Mosman Park (WA),"$182,000-207,999",165,15
82275,Mount Claremont,"$182,000-207,999",102,15
82276,Mount Hawthorn,"$182,000-207,999",170,15
82277,Mount Helena,"$182,000-207,999",32,15
82278,Mount Lawley,"$182,000-207,999",154,15
82279,Mount Pleasant (WA),"$182,000-207,999",139,15
82280,Mount Walker (WA),"$182,000-207,999",3,15
82281,Muchea,"$182,000-207,999",13,15
82282,Mullaloo,"$182,000-207,999",106,15
82283,Mullingar,"$182,000-207,999",5,15
82284,Mundaring,"$182,000-207,999",44,15
82285,Mundijong,"$182,000-207,999",8,15
82286,Munster,"$182,000-207,999",65,15
82287,Murdoch,"$182,000-207,999",33,15
82288,Myaree,"$182,000-207,999",24,15
82289,Nambeelup,"$182,000-207,999",6,15
82290,Narngulu,"$182,000-207,999",3,15
82291,Narrikup,"$182,000-207,999",6,15
82292,Nedlands,"$182,000-207,999",205,15
82293,Newman,"$182,000-207,999",97,15
82294,Nickol,"$182,000-207,999",139,15
82295,Noranda,"$182,000-207,999",117,15
82296,North Beach (WA),"$182,000-207,999",56,15
82297,North Coogee,"$182,000-207,999",64,15
82298,North Fremantle,"$182,000-207,999",75,15
82299,North Kukerin,"$182,000-207,999",4,15
82300,North Lake,"$182,000-207,999",22,15
82301,North Perth,"$182,000-207,999",164,15
82302,Northbridge (WA),"$182,000-207,999",8,15
82303,Nowergup,"$182,000-207,999",5,15
82304,O'Connor (WA),"$182,000-207,999",5,15
82305,Oakford,"$182,000-207,999",38,15
82306,Ocean Reef,"$182,000-207,999",174,15
82307,Oldbury,"$182,000-207,999",5,15
82308,Onslow,"$182,000-207,999",19,15
82309,Osborne Park,"$182,000-207,999",37,15
82310,Padbury,"$182,000-207,999",125,15
82311,Palgarup,"$182,000-207,999",4,15
82312,Palmyra (WA),"$182,000-207,999",114,15
82313,Pannawonica,"$182,000-207,999",16,15
82314,Paraburdoo,"$182,000-207,999",26,15
82315,Parkerville,"$182,000-207,999",43,15
82316,Parklands (WA),"$182,000-207,999",10,15
82317,Paulls Valley,"$182,000-207,999",3,15
82318,Pearsall,"$182,000-207,999",56,15
82319,Pegs Creek,"$182,000-207,999",38,15
82320,Pelican Point (WA),"$182,000-207,999",20,15
82321,Peppermint Grove,"$182,000-207,999",32,15
82322,Peppermint Grove Beach,"$182,000-207,999",5,15
82323,Perth (WA),"$182,000-207,999",159,15
82324,Piara Waters,"$182,000-207,999",162,15
82325,Piccadilly (WA),"$182,000-207,999",57,15
82326,Pink Lake,"$182,000-207,999",9,15
82327,Point Samson,"$182,000-207,999",9,15
82328,Port Hedland,"$182,000-207,999",144,15
82329,Port Kennedy,"$182,000-207,999",161,15
82330,Quedjinup,"$182,000-207,999",3,15
82331,Quindalup,"$182,000-207,999",19,15
82332,Quinns Rocks,"$182,000-207,999",113,15
82333,Ranford,"$182,000-207,999",8,15
82334,Ravenswood (WA),"$182,000-207,999",20,15
82335,Redcliffe (WA),"$182,000-207,999",44,15
82336,Reinscourt,"$182,000-207,999",5,15
82337,Riverton (WA),"$182,000-207,999",66,15
82338,Rivervale,"$182,000-207,999",102,15
82339,Roelands,"$182,000-207,999",10,15
82340,Roleystone,"$182,000-207,999",126,15
82341,Rossmoyne,"$182,000-207,999",51,15
82342,Salmon Gums,"$182,000-207,999",4,15
82343,Salter Point,"$182,000-207,999",41,15
