,SSC,variable,value,sortOrder
63812,Marleston,$400-424,9,16
63813,Marryatville,$400-424,8,16
63814,Maslin Beach,$400-424,6,16
63815,Mawson Lakes,$400-424,109,16
63816,Maylands (SA),$400-424,19,16
63817,McCracken,$400-424,3,16
63818,McLaren Flat,$400-424,4,16
63819,McLaren Vale,$400-424,7,16
63820,Meadows,$400-424,3,16
63821,Medindie Gardens,$400-424,4,16
63822,Melrose Park (SA),$400-424,10,16
63823,Mile End,$400-424,60,16
63824,Millswood,$400-424,11,16
63825,Mitcham (SA),$400-424,4,16
63826,Mitchell Park (SA),$400-424,52,16
63827,Moana,$400-424,14,16
63828,Modbury,$400-424,11,16
63829,Modbury Heights,$400-424,5,16
63830,Modbury North,$400-424,13,16
63831,Morphett Vale,$400-424,18,16
63832,Morphettville,$400-424,15,16
63833,Mount Barker (SA),$400-424,148,16
63834,Mount Gambier,$400-424,14,16
63835,Munno Para,$400-424,4,16
63836,Munno Para West,$400-424,5,16
63837,Murray Bridge,$400-424,7,16
63838,Myponga,$400-424,3,16
63839,Myrtle Bank (SA),$400-424,5,16
63840,Nailsworth,$400-424,10,16
63841,Nairne,$400-424,23,16
63842,Netherby (SA),$400-424,5,16
63843,New Port,$400-424,28,16
63844,Newton,$400-424,39,16
63845,Noarlunga Downs,$400-424,9,16
63846,North Adelaide,$400-424,116,16
63847,North Beach (SA),$400-424,3,16
63848,North Brighton,$400-424,16,16
63849,North Haven (SA),$400-424,24,16
63850,North Plympton,$400-424,30,16
63851,Northfield,$400-424,15,16
63852,Northgate (SA),$400-424,94,16
63853,Norwood (SA),$400-424,107,16
63854,Novar Gardens,$400-424,10,16
63855,Nuriootpa,$400-424,13,16
63856,O'Halloran Hill,$400-424,12,16
63857,Oakbank,$400-424,5,16
63858,Oakden,$400-424,10,16
63859,Oaklands Park,$400-424,56,16
63860,Old Reynella,$400-424,12,16
63861,Onkaparinga Hills,$400-424,6,16
63862,Osborne (SA),$400-424,5,16
63863,Ottoway,$400-424,7,16
63864,Ovingham,$400-424,3,16
63865,Panorama,$400-424,9,16
63866,Para Hills West,$400-424,4,16
63867,Para Vista,$400-424,3,16
63868,Paradise (SA),$400-424,40,16
63869,Parafield Gardens,$400-424,19,16
63870,Paralowie,$400-424,16,16
63871,Park Holme,$400-424,31,16
63872,Parkside (SA),$400-424,56,16
63873,Pasadena,$400-424,13,16
63874,Payneham,$400-424,20,16
63875,Payneham South,$400-424,14,16
63876,Peterhead,$400-424,4,16
63877,Plympton,$400-424,28,16
63878,Plympton Park,$400-424,28,16
63879,Pooraka,$400-424,10,16
63880,Port Adelaide,$400-424,9,16
63881,Port Augusta,$400-424,5,16
63882,Port Augusta West,$400-424,7,16
63883,Port Lincoln,$400-424,24,16
63884,Port Noarlunga,$400-424,11,16
63885,Port Noarlunga South,$400-424,19,16
63886,Prospect (SA),$400-424,126,16
63887,Queenstown (SA),$400-424,7,16
63888,Redwood Park,$400-424,12,16
63889,Renown Park,$400-424,15,16
63890,Reynella,$400-424,7,16
63891,Richmond (SA),$400-424,29,16
63892,Ridgehaven,$400-424,4,16
63893,Ridleyton,$400-424,12,16
63894,Rose Park,$400-424,9,16
63895,Rosewater,$400-424,3,16
63896,Rosslyn Park,$400-424,3,16
63897,Rostrevor,$400-424,41,16
63898,Roxby Downs,$400-424,18,16
63899,Royal Park,$400-424,22,16
63900,Royston Park,$400-424,7,16
63901,Salisbury (SA),$400-424,9,16
63902,Salisbury Downs,$400-424,3,16
63903,Salisbury East,$400-424,3,16
63904,Salisbury Heights,$400-424,10,16
63905,Salisbury North,$400-424,6,16
63906,Salisbury Plain,$400-424,3,16
63907,Seacliff,$400-424,16,16
63908,Seacliff Park,$400-424,15,16
63909,Seacombe Gardens,$400-424,81,16
63910,Seacombe Heights,$400-424,3,16
63911,Seaford (SA),$400-424,12,16
63912,Seaford Meadows,$400-424,59,16
63913,Seaford Rise,$400-424,33,16
63914,Seaton (SA),$400-424,86,16
63915,Seaview Downs,$400-424,11,16
63916,Sefton Park,$400-424,7,16
63917,Sellicks Beach,$400-424,8,16
63918,Semaphore,$400-424,4,16
63919,Semaphore Park,$400-424,18,16
63920,Semaphore South,$400-424,5,16
63921,Sheidow Park,$400-424,27,16
63922,Somerton Park,$400-424,35,16
63923,South Brighton,$400-424,19,16
63924,South Plympton,$400-424,34,16
63925,St Agnes (SA),$400-424,8,16
63926,St Clair (SA),$400-424,46,16
63927,St Georges,$400-424,7,16
63928,St Marys (SA),$400-424,20,16
63929,St Morris,$400-424,7,16
63930,St Peters (SA),$400-424,11,16
63931,Stepney,$400-424,18,16
63932,Stirling (SA),$400-424,3,16
63933,Stonyfell,$400-424,6,16
63934,Strathalbyn (SA),$400-424,4,16
63935,Sturt (SA),$400-424,32,16
63936,Summertown,$400-424,3,16
63937,Surrey Downs,$400-424,3,16
63938,Tanunda,$400-424,10,16
63939,Taperoo,$400-424,10,16
63940,Tea Tree Gully,$400-424,10,16
63941,Thebarton,$400-424,19,16
63942,Toorak Gardens,$400-424,12,16
63943,Torrens Park,$400-424,13,16
63944,Torrensville,$400-424,38,16
63945,Tranmere (SA),$400-424,26,16
63946,Trinity Gardens,$400-424,14,16
63947,Trott Park,$400-424,4,16
63948,Tusmore,$400-424,4,16
63949,Two Wells,$400-424,8,16
63950,Underdale,$400-424,19,16
63951,Unley,$400-424,39,16
63952,Unley Park,$400-424,3,16
63953,Urrbrae,$400-424,6,16
63954,Vale Park,$400-424,13,16
63955,Valley View,$400-424,3,16
63956,Victor Harbor,$400-424,8,16
63957,Walkerville (SA),$400-424,31,16
63958,Walkley Heights,$400-424,6,16
63959,Wallaroo (SA),$400-424,6,16
63960,Warradale,$400-424,53,16
63961,Waterloo Corner,$400-424,3,16
63962,Wattle Park,$400-424,8,16
63963,Wayville,$400-424,29,16
63964,Welland,$400-424,6,16
63965,West Beach (SA),$400-424,26,16
63966,West Croydon,$400-424,38,16
63967,West Hindmarsh,$400-424,8,16
63968,West Lakes,$400-424,26,16
63969,West Lakes Shore,$400-424,20,16
63970,West Richmond,$400-424,9,16
63971,Westbourne Park,$400-424,3,16
63972,Whyalla,$400-424,11,16
63973,Whyalla Jenkins,$400-424,7,16
63974,Whyalla Norrie,$400-424,4,16
63975,Willaston,$400-424,3,16
63976,Williamstown (SA),$400-424,4,16
63977,Willunga,$400-424,3,16
63978,Windsor Gardens,$400-424,33,16
63979,Woodcroft (SA),$400-424,35,16
63980,Woodside (SA),$400-424,11,16
63981,Woodville (SA),$400-424,9,16
63982,Woodville Gardens,$400-424,10,16
63983,Woodville North,$400-424,13,16
63984,Woodville Park,$400-424,8,16
63985,Woodville South,$400-424,19,16
63986,Woodville West,$400-424,22,16
63987,Wynn Vale,$400-424,10,16
63988,Abba River,$400-424,3,16
63989,Abbey,$400-424,39,16
63990,Albany,$400-424,12,16
63991,Alexander Heights,$400-424,74,16
63992,Alfred Cove,$400-424,17,16
63993,Alkimos,$400-424,85,16
63994,Allanson,$400-424,3,16
63995,Anketell,$400-424,3,16
63996,Applecross,$400-424,56,16
63997,Ardross,$400-424,27,16
63998,Argyle (WA),$400-424,4,16
63999,Armadale (WA),$400-424,57,16
64000,Ascot (WA),$400-424,39,16
64001,Ashby (WA),$400-424,35,16
64002,Ashfield (WA),$400-424,22,16
64003,Attadale,$400-424,47,16
64004,Atwell,$400-424,111,16
64005,Aubin Grove,$400-424,55,16
64006,Augusta,$400-424,6,16
64007,Australind,$400-424,161,16
64008,Aveley,$400-424,121,16
64009,Bakers Hill,$400-424,6,16
64010,Balcatta,$400-424,182,16
64011,Baldivis,$400-424,509,16
64012,Balga,$400-424,198,16
64013,Ballajura,$400-424,175,16
64014,Banjup,$400-424,9,16
64015,Banksia Grove,$400-424,128,16
64016,Barragup,$400-424,6,16
64017,Bassendean (WA),$400-424,130,16
64018,Bateman,$400-424,29,16
64019,Baynton (WA),$400-424,26,16
64020,Bayonet Head,$400-424,22,16
64021,Bayswater (WA),$400-424,152,16
64022,Beaconsfield (WA),$400-424,42,16
64023,Beckenham,$400-424,110,16
64024,Bedford,$400-424,68,16
64025,Bedfordale,$400-424,5,16
64026,Beechboro,$400-424,92,16
64027,Beeliar,$400-424,82,16
64028,Beldon,$400-424,52,16
64029,Bellevue (WA),$400-424,12,16
64030,Belmont (WA),$400-424,140,16
64031,Bennett Springs,$400-424,44,16
64032,Bentley (WA),$400-424,149,16
64033,Beresford,$400-424,18,16
64034,Bertram,$400-424,94,16
64035,Bibra Lake,$400-424,50,16
64036,Bicton,$400-424,76,16
64037,Bilingurr,$400-424,9,16
64038,Bindoon,$400-424,7,16
64039,Binningup,$400-424,7,16
64040,Bluff Point,$400-424,11,16
64041,Boddington,$400-424,13,16
64042,Booragoon,$400-424,41,16
64043,Boulder,$400-424,34,16
64044,Bouvard,$400-424,3,16
64045,Bovell,$400-424,4,16
64046,Boyup Brook,$400-424,4,16
64047,Brabham,$400-424,19,16
64048,Brentwood (WA),$400-424,25,16
64049,Broadwater (WA),$400-424,62,16
64050,Brockman,$400-424,3,16
64051,Brookdale (WA),$400-424,15,16
64052,Broome,$400-424,31,16
64053,Bulgarra,$400-424,33,16
64054,Bull Creek (WA),$400-424,67,16
64055,Bullsbrook,$400-424,28,16
64056,Bunbury (WA),$400-424,46,16
64057,Burns Beach,$400-424,3,16
64058,Burswood,$400-424,23,16
64059,Busselton,$400-424,26,16
64060,Butler (WA),$400-424,220,16
64061,Byford,$400-424,155,16
64062,Cable Beach,$400-424,59,16
64063,Camillo,$400-424,18,16
64064,Canning Vale,$400-424,237,16
64065,Cannington,$400-424,163,16
64066,Capel,$400-424,11,16
64067,Cardup,$400-424,3,16
64068,Carey Park,$400-424,3,16
64069,Carine,$400-424,20,16
64070,Carlisle,$400-424,132,16
64071,Carmel,$400-424,5,16
64072,Carramar (WA),$400-424,52,16
64073,Castletown,$400-424,23,16
64074,Casuarina (WA),$400-424,4,16
64075,Caversham,$400-424,53,16
64076,Champion Lakes,$400-424,17,16
64077,Chidlow,$400-424,10,16
64078,Churchlands,$400-424,21,16
64079,Claremont (WA),$400-424,65,16
64080,Clarkson,$400-424,286,16
64081,Cloverdale,$400-424,138,16
64082,Cockburn Central,$400-424,61,16
64083,College Grove,$400-424,16,16
64084,Collie (WA),$400-424,7,16
64085,Como (WA),$400-424,282,16
64086,Connolly,$400-424,33,16
64087,Coodanup,$400-424,13,16
64088,Coogee (WA),$400-424,16,16
64089,Cookernup,$400-424,3,16
64090,Coolbellup,$400-424,84,16
64091,Coolbinia,$400-424,9,16
64092,Cooloongup,$400-424,39,16
64093,Cottesloe,$400-424,35,16
64094,Cowaramup,$400-424,13,16
64095,Craigie (WA),$400-424,90,16
64096,Crawley,$400-424,62,16
64097,Currambine,$400-424,93,16
64098,Daglish,$400-424,4,16
64099,Dalkeith,$400-424,3,16
64100,Dalwallinu,$400-424,4,16
64101,Dalyellup,$400-424,121,16
64102,Dampier,$400-424,3,16
64103,Darch,$400-424,31,16
64104,Darling Downs,$400-424,5,16
64105,Darlington (WA),$400-424,11,16
64106,Dawesville,$400-424,46,16
64107,Dayton,$400-424,28,16
64108,Denham,$400-424,5,16
64109,Denmark,$400-424,7,16
64110,Derby (WA),$400-424,18,16
64111,Dianella,$400-424,238,16
64112,Djugun,$400-424,10,16
64113,Dongara,$400-424,3,16
64114,Donnybrook (WA),$400-424,5,16
64115,Doubleview,$400-424,87,16
64116,Drummond Cove,$400-424,10,16
64117,Dudley Park (WA),$400-424,49,16
64118,Duncraig,$400-424,64,16
64119,Dunsborough,$400-424,80,16
64120,Dwellingup,$400-424,3,16
64121,East Bunbury,$400-424,14,16
64122,East Cannington,$400-424,113,16
64123,East Fremantle,$400-424,49,16
64124,East Perth,$400-424,263,16
64125,East Victoria Park,$400-424,216,16
64126,Eaton (WA),$400-424,60,16
64127,Eden Hill,$400-424,39,16
64128,Edgewater,$400-424,45,16
64129,Eglinton (WA),$400-424,9,16
64130,Ellenbrook,$400-424,261,16
64131,Embleton,$400-424,44,16
64132,Erskine (WA),$400-424,33,16
64133,Esperance,$400-424,3,16
64134,Exmouth,$400-424,28,16
64135,Falcon,$400-424,36,16
64136,Ferndale (WA),$400-424,40,16
64137,Fitzroy Crossing,$400-424,7,16
64138,Floreat,$400-424,12,16
64139,Forrestdale,$400-424,7,16
64140,Forrestfield,$400-424,132,16
64141,Fremantle,$400-424,83,16
64142,Furnissdale,$400-424,3,16
64143,Gelorup,$400-424,3,16
64144,Geographe,$400-424,55,16
64145,Geraldton,$400-424,4,16
64146,Gidgegannup,$400-424,3,16
64147,Gingin,$400-424,4,16
64148,Girrawheen,$400-424,63,16
64149,Glen Forrest,$400-424,14,16
64150,Glen Iris (WA),$400-424,12,16
64151,Glendalough,$400-424,31,16
64152,Glenfield (WA),$400-424,6,16
64153,Gnarabup,$400-424,4,16
64154,Golden Bay,$400-424,32,16
64155,Goode Beach,$400-424,3,16
64156,Gooseberry Hill,$400-424,13,16
64157,Gosnells,$400-424,137,16
64158,Gracetown,$400-424,5,16
64159,Greenfields,$400-424,12,16
64160,Greenmount (WA),$400-424,15,16
64161,Greenwood (WA),$400-424,106,16
64162,Guildford (WA),$400-424,12,16
64163,Gwelup,$400-424,7,16
64164,Halls Creek (WA),$400-424,4,16
64165,Halls Head,$400-424,162,16
64166,Hamersley,$400-424,57,16
64167,Hamilton Hill,$400-424,138,16
64168,Hammond Park,$400-424,68,16
64169,Hannans,$400-424,43,16
64170,Harrisdale,$400-424,118,16
64171,Harvey,$400-424,11,16
64172,Haynes,$400-424,4,16
64173,Hazelmere,$400-424,5,16
64174,Heathridge,$400-424,114,16
64175,Helena Valley,$400-424,21,16
64176,Henley Brook,$400-424,11,16
64177,Herne Hill (WA),$400-424,4,16
64178,High Wycombe,$400-424,160,16
64179,Highgate (WA),$400-424,56,16
64180,Hilbert,$400-424,3,16
64181,Hillarys,$400-424,68,16
64182,Hilton (WA),$400-424,41,16
64183,Hocking,$400-424,67,16
64184,Hopeland (WA),$400-424,3,16
64185,Huntingdale (WA),$400-424,93,16
64186,Inglewood (WA),$400-424,50,16
64187,Innaloo,$400-424,157,16
64188,Jandakot,$400-424,14,16
64189,Jane Brook,$400-424,9,16
64190,Jarrahdale,$400-424,3,16
64191,Jindalee (WA),$400-424,48,16
64192,Jolimont,$400-424,16,16
64193,Joondalup,$400-424,210,16
64194,Joondanna,$400-424,89,16
64195,Jurien Bay,$400-424,10,16
64196,Kalamunda,$400-424,47,16
64197,Kalgoorlie,$400-424,29,16
64198,Kallaroo,$400-424,35,16
64199,Karakin,$400-424,3,16
64200,Karawara,$400-424,25,16
64201,Kardinya,$400-424,75,16
64202,Karnup,$400-424,9,16
64203,Karrinyup,$400-424,59,16
64204,Kealy,$400-424,13,16
64205,Kelmscott,$400-424,40,16
64206,Kensington (WA),$400-424,35,16
64207,Kenwick,$400-424,55,16
64208,Kewdale,$400-424,117,16
64209,Keysbrook,$400-424,3,16
64210,Kiara,$400-424,16,16
64211,King River,$400-424,3,16
64212,Kingsford (WA),$400-424,3,16
64213,Kingsley,$400-424,77,16
64214,Kinross,$400-424,92,16
64215,Koondoola,$400-424,22,16
64216,Kununurra,$400-424,76,16
64217,Lakelands (WA),$400-424,65,16
64218,Lamington (WA),$400-424,21,16
64219,Lancelin,$400-424,6,16
64220,Landsdale,$400-424,48,16
64221,Langford,$400-424,48,16
64222,Lathlain,$400-424,47,16
64223,Leda,$400-424,22,16
64224,Leederville,$400-424,65,16
64225,Leeming,$400-424,55,16
64226,Leschenault,$400-424,7,16
64227,Lesmurdie,$400-424,26,16
64228,Little Grove,$400-424,3,16
64229,Lockridge,$400-424,18,16
64230,Lynwood (WA),$400-424,51,16
64231,Maddington,$400-424,75,16
64232,Madeley,$400-424,51,16
64233,Madora Bay,$400-424,16,16
64234,Mahomets Flats,$400-424,5,16
64235,Maida Vale,$400-424,35,16
64236,Mandurah,$400-424,42,16
64237,Manjimup,$400-424,7,16
64238,Manning,$400-424,26,16
64239,Marangaroo,$400-424,104,16
64240,Margaret River (WA),$400-424,112,16
64241,Marmion,$400-424,5,16
64242,Martin,$400-424,7,16
64243,Maylands (WA),$400-424,177,16
64244,McKail,$400-424,40,16
64245,Meadow Springs,$400-424,149,16
64246,Melville (WA),$400-424,51,16
64247,Menora,$400-424,3,16
64248,Merredin,$400-424,4,16
64249,Merriwa (WA),$400-424,63,16
64250,Middle Swan,$400-424,29,16
64251,Middleton Beach,$400-424,5,16
64252,Midland,$400-424,70,16
64253,Midvale,$400-424,8,16
64254,Millars Well,$400-424,31,16
64255,Millbridge,$400-424,39,16
64256,Mindarie (WA),$400-424,25,16
64257,Minyirr,$400-424,5,16
64258,Mira Mar,$400-424,15,16
64259,Mirrabooka (WA),$400-424,63,16
64260,Monjingup,$400-424,3,16
64261,Moresby (WA),$400-424,4,16
64262,Morgantown,$400-424,3,16
64263,Morley,$400-424,356,16
64264,Mosman Park (WA),$400-424,55,16
64265,Mount Claremont,$400-424,9,16
64266,Mount Clarence,$400-424,5,16
64267,Mount Hawthorn,$400-424,78,16
64268,Mount Helena,$400-424,14,16
64269,Mount Lawley,$400-424,131,16
64270,Mount Melville,$400-424,8,16
64271,Mount Nasura,$400-424,17,16
64272,Mount Pleasant (WA),$400-424,47,16
64273,Mount Richon,$400-424,9,16
64274,Mount Tarcoola,$400-424,17,16
64275,Muchea,$400-424,3,16
64276,Mullaloo,$400-424,39,16
64277,Mullingar,$400-424,3,16
64278,Mundaring,$400-424,18,16
64279,Mundijong,$400-424,11,16
64280,Munster,$400-424,40,16
64281,Murdoch,$400-424,17,16
64282,Myalup,$400-424,4,16
64283,Myaree,$400-424,24,16
64284,Narrogin,$400-424,6,16
64285,Nedlands,$400-424,67,16
64286,Newman,$400-424,18,16
64287,Nickol,$400-424,33,16
64288,Nollamara,$400-424,347,16
64289,Noranda,$400-424,38,16
64290,North Beach (WA),$400-424,28,16
64291,North Coogee,$400-424,17,16
64292,North Fremantle,$400-424,18,16
64293,North Lake,$400-424,3,16
64294,North Perth,$400-424,91,16
64295,North Yunderup,$400-424,4,16
64296,Northam,$400-424,25,16
64297,Northbridge (WA),$400-424,42,16
64298,O'Connor (WA),$400-424,12,16
64299,Oakford,$400-424,11,16
64300,Ocean Beach,$400-424,7,16
64301,Ocean Reef,$400-424,32,16
64302,Orelia,$400-424,24,16
64303,Osborne Park,$400-424,58,16
64304,Padbury,$400-424,108,16
64305,Palmyra (WA),$400-424,116,16
64306,Parkerville,$400-424,8,16
64307,Parkwood (WA),$400-424,65,16
64308,Parmelia,$400-424,16,16
64309,Pearsall,$400-424,88,16
64310,Pegs Creek,$400-424,33,16
64311,Pelican Point (WA),$400-424,7,16
64312,Pemberton,$400-424,5,16
64313,Peppermint Grove,$400-424,7,16
64314,Peppermint Grove Beach,$400-424,10,16
64315,Perth (WA),$400-424,280,16
64316,Piara Waters,$400-424,82,16
64317,Piccadilly (WA),$400-424,23,16
64318,Pickering Brook,$400-424,3,16
64319,Pinjar,$400-424,4,16
64320,Pinjarra,$400-424,14,16
64321,Pink Lake,$400-424,4,16
64322,Port Hedland,$400-424,33,16
64323,Port Kennedy,$400-424,182,16
64324,Prevelly,$400-424,5,16
64325,Queens Park (WA),$400-424,126,16
64326,Quindalup,$400-424,13,16
64327,Quinns Rocks,$400-424,88,16
64328,Ravenswood (WA),$400-424,17,16
64329,Redcliffe (WA),$400-424,73,16
64330,Ridgewood (WA),$400-424,67,16
64331,Riverton (WA),$400-424,75,16
64332,Rivervale,$400-424,192,16
64333,Rockingham (WA),$400-424,172,16
64334,Roebourne,$400-424,3,16
64335,Roleystone,$400-424,13,16
64336,Rossmoyne,$400-424,12,16
64337,Safety Bay,$400-424,38,16
64338,Salter Point,$400-424,13,16
64339,Samson,$400-424,11,16
64340,San Remo (WA),$400-424,14,16
64341,Sawyers Valley,$400-424,3,16
64342,Scarborough (WA),$400-424,291,16
64343,Secret Harbour,$400-424,168,16
64344,Serpentine (WA),$400-424,3,16
64345,Seville Grove,$400-424,91,16
64346,Shelley (WA),$400-424,55,16
64347,Shenton Park,$400-424,40,16
64348,Shoalwater (WA),$400-424,54,16
64349,Silver Sands,$400-424,15,16
64350,Sinagra,$400-424,40,16
64351,Singleton (WA),$400-424,25,16
64352,Somerville (WA),$400-424,24,16
64353,Sorrento (WA),$400-424,21,16
64354,South Boulder,$400-424,6,16
64355,South Bunbury,$400-424,50,16
64356,South Carnarvon,$400-424,3,16
64357,South Fremantle,$400-424,26,16
64358,South Guildford,$400-424,41,16
64359,South Hedland,$400-424,115,16
64360,South Kalgoorlie,$400-424,21,16
64361,South Lake,$400-424,86,16
64362,South Perth,$400-424,194,16
64363,South Yunderup,$400-424,26,16
64364,Southern River,$400-424,79,16
64365,Spearwood,$400-424,182,16
64366,Spencer Park,$400-424,25,16
64367,St James (WA),$400-424,93,16
64368,Stirling (WA),$400-424,39,16
64369,Stoneville,$400-424,11,16
64370,Strathalbyn (WA),$400-424,8,16
64371,Stratton,$400-424,43,16
64372,Subiaco,$400-424,107,16
64373,Success,$400-424,130,16
64374,Sunset Beach,$400-424,6,16
64375,Swan View,$400-424,56,16
64376,Swanbourne,$400-424,5,16
64377,Tapping,$400-424,89,16
64378,Tarcoola Beach,$400-424,12,16
64379,The Vines,$400-424,21,16
64380,Thornlie,$400-424,204,16
64381,Tom Price,$400-424,13,16
64382,Toodyay,$400-424,8,16
64383,Trigg,$400-424,13,16
64384,Tuart Hill,$400-424,131,16
64385,Two Rocks,$400-424,14,16
64386,Upper Swan,$400-424,3,16
64387,Usher,$400-424,5,16
64388,Vasse,$400-424,55,16
64389,Victoria Park,$400-424,176,16
64390,Victory Heights (WA),$400-424,8,16
64391,Viveash,$400-424,18,16
64392,Waggrakine,$400-424,14,16
64393,Waikiki,$400-424,106,16
64394,Walliston,$400-424,9,16
64395,Walmsley,$400-424,5,16
64396,Wandi,$400-424,52,16
64397,Wandina,$400-424,52,16
64398,Wannanup,$400-424,46,16
64399,Wanneroo,$400-424,117,16
64400,Warnbro,$400-424,79,16
64401,Waroona,$400-424,7,16
64402,Warwick (WA),$400-424,38,16
64403,Waterford (WA),$400-424,5,16
64404,Watermans Bay,$400-424,21,16
64405,Wattle Grove (WA),$400-424,45,16
64406,Wattleup,$400-424,3,16
64407,Wellard,$400-424,129,16
64408,Wembley,$400-424,90,16
64409,Wembley Downs,$400-424,25,16
64410,West Beach (WA),$400-424,17,16
64411,West Busselton,$400-424,96,16
64412,West Lamington,$400-424,10,16
64413,West Leederville,$400-424,37,16
64414,West Perth,$400-424,168,16
64415,West Toodyay,$400-424,3,16
64416,Westminster,$400-424,161,16
64417,Whitby,$400-424,4,16
64418,White Gum Valley,$400-424,19,16
