"","SSC","variable","value"
"70822","Parkes (ACT)","Judaism",0
"70823","Pialligo","Judaism",0
"70824","Russell","Judaism",0
"70825","Symonston","Judaism",0
"70826","Tharwa","Judaism",0
"70827","Throsby","Judaism",0
"70828","Uriarra Village","Judaism",0
"70829","Migratory - Offshore - Shipping (ACT)","Judaism",0
"70830","Home Island","Judaism",0
"70831","Jervis Bay","Judaism",0
"70832","West Island","Judaism",0
"70833","Aarons Pass","Other.Religions",0
"70834","Abercrombie","Other.Religions",0
"70835","Abercrombie River","Other.Religions",0
"70836","Aberdare","Other.Religions",8
"70837","Aberdeen (NSW)","Other.Religions",0
"70838","Aberfoyle","Other.Religions",0
"70839","Aberglasslyn","Other.Religions",13
"70840","Abermain","Other.Religions",5
"70841","Abernethy","Other.Religions",0
"70842","Abington (NSW)","Other.Religions",0
"70843","Acacia Creek","Other.Religions",0
"70844","Acacia Gardens","Other.Religions",246
"70845","Adaminaby","Other.Religions",0
"70846","Adamstown Heights","Other.Religions",12
"70847","Adelong","Other.Religions",0
"70848","Adjungbilly","Other.Religions",0
"70849","Afterlee","Other.Religions",0
"70850","Agnes Banks","Other.Religions",3
"70851","Airds","Other.Religions",10
"70852","Akolele","Other.Religions",0
"70853","Albert","Other.Religions",0
"70854","Albion Park","Other.Religions",25
"70855","Albion Park Rail","Other.Religions",23
"70856","Aldavilla","Other.Religions",0
"70857","Alectown","Other.Religions",0
"70858","Alfredtown","Other.Religions",0
"70859","Alice","Other.Religions",0
"70860","Alison (Central Coast - NSW)","Other.Religions",0
"70861","Alison (Dungog - NSW)","Other.Religions",0
"70862","Allambie Heights","Other.Religions",42
"70863","Allandale (NSW)","Other.Religions",0
"70864","Alleena","Other.Religions",0
"70865","Allgomera","Other.Religions",0
"70866","Allworth","Other.Religions",0
"70867","Allynbrook","Other.Religions",0
"70868","Alma Park","Other.Religions",0
"70869","Alpine","Other.Religions",0
"70870","Alstonvale","Other.Religions",0
"70871","Alstonville","Other.Religions",14
"70872","Alumy Creek","Other.Religions",0
"70873","Amaroo (NSW)","Other.Religions",0
"70874","Amosfield","Other.Religions",0
"70875","Anabranch North","Other.Religions",0
"70876","Anabranch South","Other.Religions",0
"70877","Anambah","Other.Religions",0
"70878","Ando","Other.Religions",0
"70879","Anembo","Other.Religions",0
"70880","Angledale","Other.Religions",0
"70881","Angledool","Other.Religions",0
"70882","Anglers Reach","Other.Religions",0
"70883","Angourie","Other.Religions",0
"70884","Anna Bay","Other.Religions",5
"70885","Annangrove","Other.Religions",14
"70886","Appin (NSW)","Other.Religions",7
"70887","Apple Tree Flat","Other.Religions",0
"70888","Appleby","Other.Religions",0
"70889","Appletree Flat","Other.Religions",0
"70890","Apsley (NSW)","Other.Religions",0
"70891","Arable","Other.Religions",0
"70892","Arakoon","Other.Religions",0
"70893","Araluen (NSW)","Other.Religions",0
"70894","Aratula (NSW)","Other.Religions",0
"70895","Arcadia (NSW)","Other.Religions",0
"70896","Arcadia Vale","Other.Religions",4
"70897","Ardglen","Other.Religions",0
"70898","Arding","Other.Religions",0
"70899","Ardlethan","Other.Religions",4
"70900","Argalong","Other.Religions",0
"70901","Argenton","Other.Religions",9
"70902","Argents Hill","Other.Religions",0
"70903","Argoon (NSW)","Other.Religions",0
"70904","Ariah Park","Other.Religions",3
"70905","Arkell","Other.Religions",0
"70906","Arkstone","Other.Religions",0
"70907","Armatree","Other.Religions",0
"70908","Arndell Park","Other.Religions",0
"70909","Arrawarra","Other.Religions",0
"70910","Arrawarra Headland","Other.Religions",0
"70911","Arthurville","Other.Religions",4
"70912","Arumpo","Other.Religions",0
"70913","Ashby (NSW)","Other.Religions",0
"70914","Ashby Heights","Other.Religions",0
"70915","Ashby Island","Other.Religions",0
"70916","Ashcroft","Other.Religions",85
"70917","Ashford (NSW)","Other.Religions",6
"70918","Ashley","Other.Religions",0
"70919","Ashmont","Other.Religions",9
"70920","Atholwood","Other.Religions",3
"70921","Attunga","Other.Religions",0
"70922","Auburn Vale","Other.Religions",0
"70923","Austinmer","Other.Religions",14
"70924","Austral","Other.Religions",20
"70925","Austral Eden","Other.Religions",0
"70926","Avalon Beach","Other.Religions",30
"70927","Avisford","Other.Religions",0
"70928","Avoca (NSW)","Other.Religions",0
"70929","Avon (NSW)","Other.Religions",0
"70930","Avondale (NSW)","Other.Religions",3
"70931","Avonside","Other.Religions",0
"70932","Awaba","Other.Religions",0
"70933","Aylmerton","Other.Religions",6
"70934","Baan Baa","Other.Religions",0
"70935","Babinda (NSW)","Other.Religions",0
"70936","Babyl Creek","Other.Religions",0
"70937","Back Creek (Bland - NSW)","Other.Religions",0
"70938","Back Creek (Gwydir - NSW)","Other.Religions",0
"70939","Back Creek (Mid-Coast - NSW)","Other.Religions",0
"70940","Back Creek (Queanbeyan-Palerang Regional - NSW)","Other.Religions",0
"70941","Back Creek (Tenterfield - NSW)","Other.Religions",0
"70942","Back Creek (Tweed - NSW)","Other.Religions",0
"70943","Back Forest","Other.Religions",0
"70944","Backmede","Other.Religions",0
"70945","Backwater","Other.Religions",0
"70946","Badgerys Creek","Other.Religions",0
"70947","Badja","Other.Religions",0
"70948","Baerami","Other.Religions",0
"70949","Baerami Creek","Other.Religions",0
"70950","Bagnoo","Other.Religions",0
"70951","Bago","Other.Religions",0
"70952","Bagotville","Other.Religions",0
"70953","Bakers Creek (Mid-Coast - NSW)","Other.Religions",0
"70954","Bakers Creek (Nambucca - NSW)","Other.Religions",0
"70955","Bakers Creek (Uralla - NSW)","Other.Religions",0
"70956","Bakers Swamp","Other.Religions",0
"70957","Balaclava (NSW)","Other.Religions",0
"70958","Balala","Other.Religions",0
"70959","Balcolyn","Other.Religions",4
"70960","Bald Blair","Other.Religions",0
"70961","Bald Hills (NSW)","Other.Religions",3
"70962","Bald Nob","Other.Religions",0
"70963","Bald Ridge","Other.Religions",0
"70964","Baldersleigh","Other.Religions",0
"70965","Baldry","Other.Religions",0
"70966","Balfours Peak","Other.Religions",0
"70967","Balgowlah","Other.Religions",45
"70968","Balickera","Other.Religions",0
"70969","Balladoran","Other.Religions",0
"70970","Ballalaba","Other.Religions",0
"70971","Balldale","Other.Religions",0
"70972","Ballengarra","Other.Religions",0
"70973","Ballimore","Other.Religions",0
"70974","Ballina","Other.Religions",59
"70975","Ballyroe","Other.Religions",0
"70976","Balmoral (Lake Macquarie - NSW)","Other.Religions",0
"70977","Balmoral (Wingecarribee - NSW)","Other.Religions",3
"70978","Bamarang","Other.Religions",0
"70979","Banda Banda","Other.Religions",0
"70980","Bandon Grove","Other.Religions",0
"70981","Bangadang","Other.Religions",0
"70982","Bangalee (NSW)","Other.Religions",3
"70983","Bangalow","Other.Religions",33
"70984","Bangheet","Other.Religions",0
"70985","Bango","Other.Religions",0
"70986","Banksmeadow","Other.Religions",0
"70987","Bankstown Aerodrome","Other.Religions",0
"70988","Bannaby","Other.Religions",0
"70989","Bannister (NSW)","Other.Religions",0
"70990","Banoon","Other.Religions",0
"70991","Banora Point","Other.Religions",56
"70992","Banyabba","Other.Religions",0
"70993","Bar Beach","Other.Religions",0
"70994","Bar Point","Other.Religions",0
"70995","Bara","Other.Religions",0
"70996","Baradine","Other.Religions",0
"70997","Barangaroo","Other.Religions",0
"70998","Barcoongere","Other.Religions",0
"70999","Bargo","Other.Religions",20
"71000","Barham","Other.Religions",6
"71001","Barigan","Other.Religions",0
"71002","Barkers Vale","Other.Religions",0
"71003","Barmedman","Other.Religions",10
"71004","Barneys Reef","Other.Religions",0
"71005","Barnsley","Other.Religions",8
"71006","Barooga","Other.Religions",13
"71007","Barrack Heights","Other.Religions",34
"71008","Barrack Point","Other.Religions",6
"71009","Barraganyatti","Other.Religions",0
"71010","Barragga Bay","Other.Religions",0
"71011","Barratta (NSW)","Other.Religions",0
"71012","Barren Grounds","Other.Religions",0
"71013","Barrengarry","Other.Religions",0
"71014","Barretts Creek","Other.Religions",0
"71015","Barringella","Other.Religions",0
"71016","Barrington (NSW)","Other.Religions",0
"71017","Barrington Tops","Other.Religions",0
"71018","Barry (Blayney - NSW)","Other.Religions",0
"71019","Barry (Upper Hunter Shire - NSW)","Other.Religions",0
"71020","Barwang","Other.Religions",0
"71021","Barwon","Other.Religions",0
"71022","Baryulgil","Other.Religions",4
"71023","Basin View","Other.Religions",0
"71024","Bass Hill","Other.Religions",48
"71025","Bassendean (NSW)","Other.Religions",0
"71026","Batar Creek","Other.Religions",0
"71027","Bateau Bay","Other.Religions",23
"71028","Batehaven","Other.Religions",15
"71029","Bathampton","Other.Religions",0
"71030","Batlow","Other.Religions",14
"71031","Baw Baw (NSW)","Other.Religions",0
"71032","Bawley Point","Other.Religions",3
"71033","Baxters Ridge","Other.Religions",0
"71034","Bayview (NSW)","Other.Religions",11
"71035","Beacon Hill","Other.Religions",43
"71036","Bean Creek","Other.Religions",0
"71037","Bearbong","Other.Religions",0
"71038","Beaumont (NSW)","Other.Religions",0
"71039","Beaumont Hills","Other.Religions",200
"71040","Beckom","Other.Religions",0
"71041","Bective","Other.Religions",0
"71042","Bectric","Other.Religions",0
"71043","Bedgerabong","Other.Religions",0
"71044","Beechwood","Other.Religions",0
"71045","Beecroft","Other.Religions",84
"71046","Beecroft Peninsula","Other.Religions",0
"71047","Beelbangera","Other.Religions",4
"71048","Beemunnel","Other.Religions",0
"71049","Bega","Other.Religions",14
"71050","Beggan Beggan","Other.Religions",0
"71051","Belanglo","Other.Religions",0
"71052","Belbora","Other.Religions",0
"71053","Belford","Other.Religions",0
"71054","Belfrayden","Other.Religions",0
"71055","Belgravia","Other.Religions",0
"71056","Belimbla Park","Other.Religions",0
"71057","Bell (NSW)","Other.Religions",11
"71058","Bellambi","Other.Religions",23
"71059","Bellangry","Other.Religions",6
"71060","Bellata","Other.Religions",0
"71061","Bellawongarah","Other.Religions",0
"71062","Bellbird","Other.Religions",7
"71063","Bellbird Heights","Other.Religions",0
"71064","Bellbrook","Other.Religions",6
"71065","Bellimbopinni","Other.Religions",0
"71066","Bellingen","Other.Religions",47
"71067","Bellmount Forest","Other.Religions",0
"71068","Belltrees","Other.Religions",0
"71069","Belmont (NSW)","Other.Religions",23
"71070","Belmont North","Other.Religions",20
"71071","Belmont South","Other.Religions",5
"71072","Belmore River","Other.Religions",0
"71073","Beloka","Other.Religions",0
"71074","Belowra","Other.Religions",0
"71075","Belrose","Other.Religions",37
"71076","Bemboka","Other.Religions",4
"71077","Ben Bullen","Other.Religions",0
"71078","Ben Lomond (NSW)","Other.Religions",0
"71079","Benandarah","Other.Religions",0
"71080","Bendalong","Other.Religions",0
"71081","Bendemeer","Other.Religions",0
"71082","Bendick Murrell","Other.Religions",0
"71083","Bendolba","Other.Religions",0
"71084","Bendoura","Other.Religions",0
"71085","Benerembah","Other.Religions",0
"71086","Bengalla","Other.Religions",0
"71087","Bennetts Green","Other.Religions",0
"71088","Benolong","Other.Religions",0
"71089","Bensville","Other.Religions",8
"71090","Bentley (NSW)","Other.Religions",0
"71091","Berambing","Other.Religions",0
"71092","Beresfield","Other.Religions",14
"71093","Bergalia","Other.Religions",4
"71094","Berkeley","Other.Religions",20
"71095","Berkeley Vale","Other.Religions",25
"71096","Berkshire Park","Other.Religions",8
"71097","Berlang","Other.Religions",0
"71098","Bermagui","Other.Religions",8
"71099","Berowra Creek","Other.Religions",0
"71100","Berowra Heights","Other.Religions",17
"71101","Berowra Waters","Other.Religions",0
"71102","Berrambool","Other.Religions",0
"71103","Berrara","Other.Religions",0
"71104","Berremangra","Other.Religions",0
"71105","Berrico","Other.Religions",0
"71106","Berridale","Other.Religions",6
"71107","Berrigal","Other.Religions",0
"71108","Berrigan","Other.Religions",9
"71109","Berrilee","Other.Religions",3
"71110","Berrima","Other.Religions",3
"71111","Berringer Lake","Other.Religions",0
"71112","Berry","Other.Religions",8
"71113","Berry Jerry","Other.Religions",0
"71114","Berry Mountain","Other.Religions",0
"71115","Berry Park","Other.Religions",0
"71116","Berthong","Other.Religions",0
"71117","Beryl","Other.Religions",0
"71118","Bethungra","Other.Religions",0
"71119","Bevendale","Other.Religions",0
"71120","Bewong","Other.Religions",0
"71121","Bexhill","Other.Religions",6
"71122","Biala","Other.Religions",0
"71123","Bibbenluke","Other.Religions",0
"71124","Biddon","Other.Religions",0
"71125","Bidgeemia","Other.Religions",0
"71126","Bielsdown Hills","Other.Religions",0
"71127","Big Hill (NSW)","Other.Religions",0
"71128","Big Jacks Creek","Other.Religions",0
"71129","Big Ridge","Other.Religions",0
"71130","Big Springs","Other.Religions",5
"71131","Bigga","Other.Religions",0
"71132","Bilambil","Other.Religions",0
"71133","Bilambil Heights","Other.Religions",15
"71134","Bilbul","Other.Religions",11
"71135","Bilgola Beach","Other.Religions",0
"71136","Bilgola Plateau","Other.Religions",9
"71137","Billeroy","Other.Religions",0
"71138","Billilingra","Other.Religions",0
"71139","Billimari","Other.Religions",0
"71140","Billinudgel","Other.Religions",5
"71141","Billys Creek","Other.Religions",0
"71142","Billywillinga","Other.Religions",0
"71143","Bilpin","Other.Religions",0
"71144","Bimberi","Other.Religions",0
"71145","Bimbi","Other.Religions",0
"71146","Bimbimbie","Other.Religions",0
"71147","Binalong","Other.Religions",7
"71148","Binda","Other.Religions",0
"71149","Bindera","Other.Religions",0
"71150","Bingara","Other.Religions",0
"71151","Bingeebeebra Creek","Other.Religions",0
"71152","Bingie","Other.Religions",0
"71153","Bingleburra","Other.Religions",0
"71154","Biniguy","Other.Religions",0
"71155","Binjura","Other.Religions",3
"71156","Binna Burra (NSW)","Other.Religions",3
"71157","Binnaway","Other.Religions",0
"71158","Binya","Other.Religions",0
"71159","Birdwood (NSW)","Other.Religions",0
"71160","Birganbigil","Other.Religions",0
"71161","Birmingham Gardens","Other.Religions",23
"71162","Birriwa","Other.Religions",0
"71163","Bishops Bridge","Other.Religions",0
"71164","Bithramere","Other.Religions",0
"71165","Black Creek (Port Macquarie-Hastings - NSW)","Other.Religions",0
"71166","Black Creek (Snowy Valleys - NSW)","Other.Religions",0
"71167","Black Head","Other.Religions",0
"71168","Black Hill (NSW)","Other.Religions",6
"71169","Black Hollow","Other.Religions",0
"71170","Black Mountain (NSW)","Other.Religions",3
"71171","Black Range (NSW)","Other.Religions",0
"71172","Black Springs (NSW)","Other.Religions",0
"71173","Blackalls Park","Other.Religions",13
"71174","Blackheath","Other.Religions",35
"71175","Blackmans Flat","Other.Religions",0
"71176","Blackmans Point","Other.Religions",3
"71177","Blacksmiths","Other.Religions",10
"71178","Blacktown","Other.Religions",3204
"71179","Blackville","Other.Religions",0
"71180","Blackwall (NSW)","Other.Religions",7
"71181","Blakebrook","Other.Religions",0
"71182","Blakney Creek","Other.Religions",0
"71183","Bland","Other.Religions",0
"71184","Blandford","Other.Religions",0
"71185","Blaxland (NSW)","Other.Religions",31
"71186","Blaxlands Creek","Other.Religions",0
"71187","Blaxlands Ridge","Other.Religions",4
"71188","Blayney","Other.Religions",11
"71189","Bligh Park","Other.Religions",17
"71190","Blighty","Other.Religions",0
"71191","Blowering","Other.Religions",0
"71192","Blue Haven","Other.Religions",36
"71193","Blue Knob","Other.Religions",6
"71194","Blue Mountains National Park","Other.Religions",0
"71195","Blue Nobby","Other.Religions",0
"71196","Blue Vale","Other.Religions",0
"71197","Blueys Beach","Other.Religions",0
"71198","Boambee","Other.Religions",25
"71199","Boambee East","Other.Religions",28
"71200","Boambolo","Other.Religions",0
"71201","Boat Harbour (Lismore - NSW)","Other.Religions",0
"71202","Boat Harbour (Port Stephens - NSW)","Other.Religions",0
"71203","Bobadah","Other.Religions",0
"71204","Bobin","Other.Religions",0
"71205","Bobs Creek","Other.Religions",0
"71206","Bobs Farm","Other.Religions",0
"71207","Bobundara","Other.Religions",0
"71208","Boco","Other.Religions",0
"71209","Bocoble","Other.Religions",3
"71210","Bocobra","Other.Religions",0
"71211","Bodalla","Other.Religions",7
"71212","Bodangora","Other.Religions",0
"71213","Boeill Creek","Other.Religions",0
"71214","Bogan","Other.Religions",0
"71215","Bogan Gate","Other.Religions",0
"71216","Bogee","Other.Religions",0
"71217","Boggabilla","Other.Religions",3
"71218","Boggabri","Other.Religions",0
"71219","Bogong Peaks Wilderness","Other.Religions",0
"71220","Bohena Creek","Other.Religions",0
"71221","Bohnock","Other.Religions",0
"71222","Bolaro","Other.Religions",0
"71223","Bolivia","Other.Religions",0
"71224","Bolong","Other.Religions",0
"71225","Bolton Point","Other.Religions",14
"71226","Bolwarra (NSW)","Other.Religions",0
"71227","Bolwarra Heights","Other.Religions",6
"71228","Bom Bom","Other.Religions",0
"71229","Bomaderry","Other.Religions",22
"71230","Bombah Point","Other.Religions",0
"71231","Bombala","Other.Religions",3
"71232","Bombay","Other.Religions",0
"71233","Bombira","Other.Religions",0
"71234","Bombo","Other.Religions",0
"71235","Bombowlee","Other.Religions",0
"71236","Bombowlee Creek","Other.Religions",0
"71237","Bomen","Other.Religions",0
"71238","Bomera","Other.Religions",0
"71239","Bonalbo","Other.Religions",3
"71240","Bondi Forest","Other.Religions",0
"71241","Bonnells Bay","Other.Religions",10
"71242","Bonnet Bay","Other.Religions",5
"71243","Bonny Hills","Other.Religions",12
"71244","Bonnyrigg","Other.Religions",119
"71245","Bonshaw (NSW)","Other.Religions",0
"71246","Bonville","Other.Religions",26
"71247","Booerie Creek","Other.Religions",0
"71248","Book Book","Other.Religions",0
"71249","Booker Bay","Other.Religions",3
"71250","Bookham","Other.Religions",0
"71251","Bookookoorara","Other.Religions",3
"71252","Bookram","Other.Religions",0
"71253","Boolambayte","Other.Religions",0
"71254","Boolaroo","Other.Religions",3
"71255","Boolcarroll","Other.Religions",0
"71256","Booligal","Other.Religions",0
"71257","Boolijah","Other.Religions",0
"71258","Boomanoomana","Other.Religions",0
"71259","Boomerang Beach","Other.Religions",0
"71260","Boomey","Other.Religions",0
"71261","Boomi","Other.Religions",0
"71262","Boomi Creek","Other.Religions",0
"71263","Boona Mount","Other.Religions",0
"71264","Boonal","Other.Religions",0
"71265","Boonoo Boonoo","Other.Religions",0
"71266","Boorabee Park","Other.Religions",0
"71267","Booragul","Other.Religions",3
"71268","Booral (NSW)","Other.Religions",3
"71269","Boorga","Other.Religions",0
"71270","Boorganna","Other.Religions",0
"71271","Boorolong","Other.Religions",0
"71272","Boorook","Other.Religions",0
"71273","Booroorban","Other.Religions",0
"71274","Bootawa","Other.Religions",0
"71275","Booti Booti","Other.Religions",0
"71276","Booyong","Other.Religions",0
"71277","Bora Ridge","Other.Religions",0
"71278","Borah Creek","Other.Religions",0
"71279","Borambola","Other.Religions",0
"71280","Border Ranges","Other.Religions",0
"71281","Boree","Other.Religions",0
"71282","Boree Creek","Other.Religions",0
"71283","Borenore","Other.Religions",0
"71284","Boro","Other.Religions",0
